"00908","  1000450","20140401","HK0010004500","","Zhuhai Holdings Investment Group Ltd.","","0","","0101"
"00909","  1013020","20140401","HK0010130200","","Zhongda International Holdings Ltd.","","0","","0101"
"00910","  1001990","20140401","HK0010019900","","China Sandi Holdings Ltd.","","0","","0101"
"00912","  1019700","20140401","HK0010197000","","Suga International Holdings Ltd.","","0","","0101"
"00913","  1005240","20140401","HK0010052400","","Unity Investments Holdings Ltd.","","0","","0102"
"00914","  3077010","20140401","HK0030770108","","Anhui Conch Cement Co. Ltd. - H Shares","","0","","0101"
"00915","  1017060","20140401","HK0010170600","","Linmark Group Ltd.","","0","","0101"
"00916","  1364960","20140401","HK0013649600","","China Longyuan Power Group Corporation Ltd. - H Shares","","0","","0101"
"00917","  1003940","20140401","HK0010039400","","New World China Land Ltd.","","0","","0101"
"00918","  3072010","20140401","HK0030720103","","Takson Holdings Ltd.","","0","","0101"
"00919","  1064360","20140401","HK0010643600","","Modern Beauty Salon Holdings Ltd.","","0","","0101"
"00921","  2946010","20140401","HK0029460109","","Hisense Kelon Electrical Holdings Co. Ltd. - H Shares","","0","","0101"
"00922","  1005920","20140401","HK0010059200","","Anxian Yuan China Holdings Ltd.","","0","","0101"
"00923","  1409110","20140401","HK0014091100","","Integrated Waste Solutions Group Holdings Ltd.","","0","","0101"
"00925","  3091010","20140401","HK0030910100","","Beijing Properties (Holdings) Ltd.","","0","","0101"
"00926","  1472530","20140401","HK0014725300","","Besunyen Holdings Co. Ltd.","","0","","0101"
"00927","  1006950","20140401","HK0010069500","","Fujikon Industrial Holdings Ltd.","","0","","0101"
"00928","  1016770","20140401","HK0010167700","","Tack Fiori International Group Ltd.","","0","","0101"
"00929","  1040490","20140401","HK0010404900","","IPE Group Ltd.","","0","","0101"
"00930","  1360690","20140401","HK0013606900","","China Forestry Holdings Co., Ltd.","","0","","0101"
"00931","  1012990","20140401","HK0010129900","","Artel Solutions Group Holdings Ltd.","","0","","0101"
"00933","  2914010","20140401","HK0029140107","","Brightoil Petroleum (Holdings) Ltd.","","0","","0101"
"00934","  1003560","20140401","HK0010035600","","Sinopec Kantons Holdings Ltd.","","0","","0101"
"00935","  1576770","20140401","HK0015767700","","Dragon Crown Group Holdings Ltd.","","0","","0101"
"00936","  1446070","20140401","HK0014460700","","Eagle Legend Asia Ltd.","","0","","0101"
"00938","  3062010","20140401","HK0030620105","","Man Sang International Ltd.","","0","","0101"
"00939","  1058240","20140401","HK0010582400","","China Construction Bank Corporation - H Shares","","0","","0101"
"00940","  1516990","20140401","HK0015169900","","China Animal Healthcare Ltd.","","0","","0101"
"00941","  3078010","20140401","HK0030780107","","China Mobile Ltd.","","0","","0101"
"00943","  3038010","20140401","HK0030380106","","eForce Holdings Ltd.","","0","","0101"
"00944","  1844000","20140401","HK0018440000","","Cheuk Nang (Holdings) Ltd. Warrants 2014","","0","","0301"
"00945","  1004840","20140401","HK0010048400","","Manulife Financial Corporation","","0","","0101"
"00947","  1369610","20140401","HK0013696100","","MOBI Development Co., Ltd.","","0","","0101"
"00948","  1400410","20140401","HK0014004100","","Z-Obee Holdings Ltd.","","0","","0101"
"00950","  1427410","20140401","HK0014274100","","Lee's Pharmaceutical Holdings Ltd.","","0","","0101"
"00951","  1441000","20140401","HK0014410000","","Chaowei Power Holdings Ltd.","","0","","0101"
"00952","  3059010","20140401","HK0030590100","","Quam Ltd.","","0","","0101"
"00953","  1388240","20140401","HK0013882400","","Meike International Holdings Ltd.","","0","","0101"
"00954","  1844550","20140401","HK0018445500","","Changmao Biochemical Engineering Co. Ltd. - H Shares","","0","","0101"
"00956","  1477230","20140401","HK0014772300","","China Suntien Green Energy Corporation Ltd. - H Shares","","0","","0101"
"00958","  1576780","20140401","HK0015767800","","Huaneng Renewables Corporation Ltd. - H Shares","","0","","0101"
"00959","  3065010","20140401","HK0030650102","","Amax International Holdings Ltd.","","0","","0101"
"00960","  1356430","20140401","HK0013564300","","Longfor Properties Co. Ltd.","","0","","0101"
"00963","  1222040","20140401","HK0012220400","","Bloomage BioTechnology Corporation Ltd.","","0","","0101"
"00966","  1007760","20140401","HK0010077600","","China Taiping Insurance Holdings Co. Ltd.","","0","","0101"
"00967","  1474550","20140401","HK0014745500","","Sound Global Ltd.","","0","","0101"
"00968","  1916120","20140401","HK0019161200","","Xinyi Solar Holdings Ltd.","","0","","0101"
"00969","  1006300","20140401","HK0010063000","","Hua Lien International (Holding) Co. Ltd.","","0","","0101"
"00970","  3057010","20140401","HK0030570102","","Sparkle Roll Group Ltd.","","0","","0101"
"00973","  1420610","20140401","HK0014206100","","L'Occitane International S.A.","","0","","0101"
"00975","  1476030","20140401","HK0014760300","","Mongolian Mining Corporation","","0","","0101"
"00976","  1444530","20140401","HK0014445300","","Chiho-Tiande Group Ltd.","","0","","0101"
"00978","  3073010","20140401","HK0030730102","","China Merchants Land Ltd.","","0","","0101"
"00979","  3040010","20140401","HK0030400102","","Green Energy Group Ltd.","","0","","0101"
"00980","  1023930","20140401","HK0010239300","","Lianhua Supermarket Holdings Co. Ltd. - H Shares","","0","","0101"
"00981","  1032390","20140401","HK0010323900","","Semiconductor Manufacturing International Corporation","","0","","0101"
"00982","  1200170","20140401","HK0012001700","","iOne Holdings Ltd.","","0","","0101"
"00983","  2999010","20140401","HK0029990105","","SOCAM Development Ltd.","","0","","0101"
"00984","  2774010","20140401","HK0027740106","","AEON Stores (Hong Kong) Co., Ltd.","","0","","0101"
"00985","  2775010","20140401","HK0027750105","","CST Mining Group Ltd.","","0","","0101"
"00986","  2776010","20140401","HK0027760104","","China Environmental Energy Investment Ltd.","","0","","0101"
"00987","  2769010","20140401","HK0027690103","","China Renewable Energy Investment Ltd.","","0","","0101"
"00988","  2770010","20140401","HK0027700100","","Loudong General Nice Resources (China) Holdings Ltd.","","0","","0101"
"00989","  3076010","20140401","HK0030760109","","Ground Properties Co. Ltd.","","0","","0101"
"00990","  2771010","20140401","HK0027710109","","Theme International Holdings Ltd.","","0","","0101"
"00991","  3013010","20140401","HK0030130105","","Datang International Power Generation Co., Ltd. - H Shares","","0","","0101"
"00992","  2777010","20140401","HK0027770103","","Lenovo Group Ltd.","","0","","0101"
"00993","  2778010","20140401","HK0027780102","","Simsen International Corporation Ltd.","","0","","0101"
"00995","  2974010","20140401","HK0029740104","","Anhui Expressway Co. Ltd. - H Shares","","0","","0101"
"00996","  2779010","20140401","HK0027790101","","Carnival Group International Holdings Ltd.","","0","","0101"
"00997","  1006680","20140401","HK0010066800","","Chinlink International Holdings Ltd.","","0","","0101"
"00998","  1108220","20140401","HK0011082200","","China CITIC Bank Corporation Ltd. - H Shares","","0","","0101"
"00999","  1045920","20140401","HK0010459200","","I.T Ltd.","","0","","0101"
"01000","  1043400","20140401","HK0010434000","","Beijing Media Corporation Ltd. - H Shares","","0","","0101"
"01001","  2780010","20140401","HK0027800108","","Van Shung Chong Holdings Ltd.","","0","","0101"
"01002","  1015130","20140401","HK0010151300","","V.S. International Group Ltd.","","0","","0101"
"01003","  2781010","20140401","HK0027810107","","21 Holdings Ltd.","","0","","0101"
"01004","  3070010","20140401","HK0030700105","","Rising Development Holdings Ltd.","","0","","0101"
"01005","  2782010","20140401","HK0027820106","","Matrix Holdings Ltd.","","0","","0101"
"01006","  1368240","20140401","HK0013682400","","Changshouhua Food Co. Ltd.","","0","","0101"
"01007","  1489700","20140401","HK0014897000","","Daqing Dairy Holdings Ltd.","","0","","0101"
"01008","  1270220","20140401","HK0012702200","","Brilliant Circle Holdings International Ltd.","","0","","0101"
"01009","  1471940","20140401","HK0014719400","","International Entertainment Corporation","","0","","0101"
"01010","  2783010","20140401","HK0027830105","","PacMOS Technologies Holdings Ltd.","","0","","0101"
"01011","  1563510","20140401","HK0015635100","","China NT Pharma Group Co. Ltd.","","0","","0101"
"01012","  2703050","20140401","HK0027030508","","Province of Ontario 7.5% Bonds 2024, The","","9","","0401"
"01013","  3000010","20140401","HK0030000100","","Wai Chun Group Holdings Ltd.","","0","","0101"
"01019","  1444880","20140401","HK0014448800","","Convoy Financial Services Holdings Ltd.","","0","","0101"
"01020","  1441570","20140401","HK0014415700","","Sinoref Holdings Ltd.","","0","","0101"
"01021","  1476010","20140401","HK0014760100","","Midas Holdings Ltd.","","0","","0101"
"01023","  1638470","20140401","HK0016384700","","Sitoy Group Holdings Ltd.","","0","","0101"
"01025","  1582270","20140401","HK0015822700","","Wumart Stores, Inc. - H Shares","","0","","0101"
"01026","  1437380","20140401","HK0014373800","","Universal Technologies Holdings Ltd.","","0","","0101"
"01028","  1612680","20140401","HK0016126800","","C.banner International Holdings Ltd.","","0","","0101"
"01029","  1477210","20140401","HK0014772100","","IRC Ltd.","","0","","0101"
"01030","  1754530","20140401","HK0017545300","","Future Land Development Holdings Ltd.","","0","","0101"
"01031","  2948010","20140401","HK0029480107","","Kingston Financial Group Ltd.","","0","","0101"
"01033","  2797010","20140401","HK0027970109","","Sinopec Yizheng Chemical Fibre Co. Ltd. - H Shares","","0","","0101"
"01036","  2971010","20140401","HK0029710107","","Vanke Property (Overseas) Ltd.","","0","","0101"
"01037","  2803010","20140401","HK0028030101","","Daiwa Associate Holdings Ltd.","","0","","0101"
"01038","  2949010","20140401","HK0029490106","","Cheung Kong Infrastructure Holdings Ltd.","","0","","0101"
"01039","  1471200","20140401","HK0014712000","","Changfeng Axle (China) Co. Ltd.","","0","","0101"
"01041","  2987010","20140401","HK0029870109","","China New Energy Power Group Ltd.","","0","","0101"
"01042","  1844540","20140401","HK0018445400","","International Standard Resources Holdings Ltd. Warrants 2014","","0","","0301"
"01043","  1005510","20140401","HK0010055100","","Coslight Technology International Group Ltd.","","0","","0101"
"01044","  1002090","20140401","HK0010020900","","Hengan International Group Co. Ltd.","","0","","0101"
"01045","  2986010","20140401","HK0029860100","","APT Satellite Holdings Ltd.","","0","","0101"
"01046","  1003950","20140401","HK0010039500","","Universe International Holdings Ltd.","","0","","0101"
"01047","  2807010","20140401","HK0028070107","","Ngai Hing Hong Co. Ltd.","","0","","0101"
"01048","  1509470","20140401","HK0015094700","","Novo Group Ltd.","","0","","0101"
"01049","  2808010","20140401","HK0028080106","","Celestial Asia Securities Holdings Ltd.","","0","","0101"
"01050","  2985010","20140401","HK0029850101","","Karrie International Holdings Ltd.","","0","","0101"
"01051","  2809010","20140401","HK0028090105","","G-Resources Group Ltd.","","0","","0101"
"01052","  2998010","20140401","HK0029980106","","Yuexiu Transport Infrastructure Ltd.","","0","","0101"
"01053","  3075010","20140401","HK0030750100","","Chongqing Iron & Steel Co. Ltd. - H Shares","","0","","0101"
"01055","  3050010","20140401","HK0030500109","","China Southern Airlines Co. Ltd. - H Shares","","0","","0101"
"01057","  1544520","20140401","HK0015445200","","Zhejiang Shibao Co. Ltd. - H Shares","","0","","0101"
"01058","  2984010","20140401","HK0029840102","","Guangdong Tannery Ltd.","","0","","0101"
"01059","  2997010","20140401","HK0029970107","","Kantone Holdings Ltd.","","0","","0101"
"01060","  2812010","20140401","HK0028120100","","ChinaVision Media Group Ltd.","","0","","0101"
"01061","  1580880","20140401","HK0015808800","","Essex Bio-Technology Ltd.","","0","","0101"
"01062","  2813010","20140401","HK0028130109","","China Development Bank International Investment Ltd.","","0","","0102"
"01063","  2814010","20140401","HK0028140108","","Suncorp Technologies Ltd.","","0","","0101"
"01064","  3071010","20140401","HK0030710104","","Zhong Hua International Holdings Ltd.","","0","","0101"
"01065","  2815010","20140401","HK0028150107","","Tianjin Capital Environmental Protection Group Co. Ltd.-H Sh","","0","","0101"
"01066","  1448800","20140401","HK0014488000","","Shandong Weigao Group Medical Polymer Co. Ltd. - H Shares","","0","","0101"
"01068","  1057060","20140401","HK0010570600","","China Yurun Food Group Ltd.","","0","","0101"
"01069","  1568580","20140401","HK0015685800","","China Agroforestry Low-Carbon Holdings Ltd.","","0","","0101"
"01070","  1005640","20140401","HK0010056400","","TCL Multimedia Technology Holdings Ltd.","","0","","0101"
"01071","  1003620","20140401","HK0010036200","","Huadian Power International Corporation Ltd. - H Shares","","0","","0101"
"01072","  2818010","20140401","HK0028180104","","Dongfang Electric Corporation Ltd. - H Shares","","0","","0101"
"01073","  1013370","20140401","HK0010133700","","China Agrotech Holdings Ltd.","","0","","0101"
"01075","  1529670","20140401","HK0015296700","","Capinfo Co. Ltd. - H Shares","","0","","0101"
"01076","  1015600","20140401","HK0010156000","","First Natural Foods Holdings Ltd.","","0","","0101"
"01077","  2765010","20140401","HK0027650107","","Cable & Wireless Int'l Finance B.V. 8.625% Bonds 100","","43","","0401"
"01078","  2765020","20140401","HK0027650206","","Cable & Wireless Int'l Finance B.V. 8.625% Bonds 1000","","43","","0401"
"01079","  1503040","20140401","HK0015030400","","Pine Technology Holdings Ltd.","","0","","0101"
"01080","  1369160","20140401","HK0013691600","","Shengli Oil & Gas Pipe Holdings Ltd.","","0","","0101"
"01082","  1583610","20140401","HK0015836100","","Hong Kong Education (Int'l) Investments Ltd.","","0","","0101"
"01083","  1060710","20140401","HK0010607100","","Towngas China Co. Ltd.","","0","","0101"
"01085","  1518610","20140401","HK0015186100","","Hengxin Technology Ltd.","","0","","0101"
"01086","  1503720","20140401","HK0015037200","","Goodbaby International Holdings Ltd.","","0","","0101"
"01087","  1499640","20140401","HK0014996400","","HL Technology Group Ltd.","","0","","0101"
"01088","  1050050","20140401","HK0010500500","","China Shenhua Energy Co. Ltd. - H Shares","","0","","0101"
"01089","  1522730","20140401","HK0015227300","","Sumpo Food Holdings Ltd.","","0","","0101"
"01090","  1505640","20140401","HK0015056400","","Da Ming International Holdings Ltd.","","0","","0101"
"01091","  1502420","20140401","HK0015024200","","CITIC Dameng Holdings Ltd.","","0","","0101"
"01093","  2824010","20140401","HK0028240106","","CSPC Pharmaceutical Group Ltd.","","0","","0101"
"01094","  1018060","20140401","HK0010180600","","China Public Procurement Ltd.","","0","","0101"
"01096","  1615180","20140401","HK0016151800","","Active Group Holdings Ltd.","","0","","0101"
"01097","  1005550","20140401","HK0010055500","","i-CABLE Communications Ltd.","","0","","0101"
"01098","  2950010","20140401","HK0029500102","","Road King Infrastructure Ltd.","","0","","0101"
"01099","  1334290","20140401","HK0013342900","","Sinopharm Group Co. Ltd. - H Shares","","0","","0101"
"01100","  1010150","20140401","HK0010101500","","Mainland Headwear Holdings Ltd.","","0","","0101"
"01101","  1501540","20140401","HK0015015400","","China Rongsheng Heavy Industries Group Holdings Ltd.","","0","","0101"
"01102","  1514760","20140401","HK0015147600","","Enviro Energy International Holdings Ltd.","","0","","0101"
"01103","  1710280","20140401","HK0017102800","","Shanghai Tonva Petrochemcial Co., Ltd. - H Shares","","0","","0101"
"01104","  1002260","20140401","HK0010022600","","APAC Resources Ltd.","","0","","0101"
"01105","  2951010","20140401","HK0029510101","","Sing Tao News Corporation Ltd.","","0","","0101"
"01106","  1568020","20140401","HK0015680200","","Sino Haijing Holdings Ltd.","","0","","0101"
"01107","  1856600","20140401","HK0018566000","","Modern Land (China) Co., Ltd.","","0","","0101"
"01108","  2827010","20140401","HK0028270103","","Luoyang Glass Co. Ltd. - H Shares","","0","","0101"
"01109","  2972010","20140401","HK0029720106","","China Resources Land Ltd.","","0","","0101"
"01110","  1505630","20140401","HK0015056300","","Kingworld Medicines Group Ltd.","","0","","0101"
"01111","  2828010","20140401","HK0028280102","","Chong Hing Bank Ltd.","","0","","0101"
"01112","  1512950","20140401","HK0015129500","","Biostime International Holdings Ltd.","","0","","0101"
"01114","  1005190","20140401","HK0010051900","","Brilliance China Automotive Holdings Ltd.","","0","","0101"
"01115","  1582740","20140401","HK0015827400","","Tibet 5100 Water Resources Holdings Ltd.","","0","","0101"
"01116","  1035970","20140401","HK0010359700","","Mayer Holdings Ltd.","","0","","0101"
"01117","  1504190","20140401","HK0015041900","","China Modern Dairy Holdings Ltd.","","0","","0101"
"01118","  2830010","20140401","HK0028300108","","Golik Holdings Ltd.","","0","","0101"
"01120","  2973010","20140401","HK0029730105","","Arts Optical International Holdings Ltd.","","0","","0101"
"01121","  1531840","20140401","HK0015318400","","Baofeng Modern International Holdings Co. Ltd.","","0","","0101"
"01122","  2834010","20140401","HK0028340104","","Qingling Motors Co. Ltd. - H Shares","","0","","0101"
"01123","  2839010","20140401","HK0028390109","","China-Hongkong Photo Products Holdings Ltd.","","0","","0101"
"01124","  3074010","20140401","HK0030740101","","Coastal Greenland Ltd.","","0","","0101"
"01125","  3083010","20140401","HK0030830100","","Lai Fung Holdings Ltd.","","0","","0101"
"01126","  1014990","20140401","HK0010149900","","Dream International Ltd.","","0","","0101"
"01127","  1590870","20140401","HK0015908700","","1010 Printing Group Ltd.","","0","","0101"
"01128","  1339940","20140401","HK0013399400","","Wynn Macau, Ltd.","","0","","0101"
"01129","  1013390","20140401","HK0010133900","","China Water Industry Group Ltd.","","0","","0101"
"01130","  3031010","20140401","HK0030310103","","China Environmental Resources Group Ltd.","","0","","0101"
"01131","  3011010","20140401","HK0030110107","","Agritrade Resources Ltd.","","0","","0101"
"01132","  2850010","20140401","HK0028500103","","Orange Sky Golden Harvest Entertainment (Holdings) Ltd.","","0","","0101"
"01133","  2857010","20140401","HK0028570106","","Harbin Electric Co. Ltd. - H Shares","","0","","0101"
"01135","  2941010","20140401","HK0029410104","","Asia Satellite Telecommunications Holdings Ltd.","","0","","0101"
"01136","  3066010","20140401","HK0030660101","","TCC International Holdings Ltd.","","0","","0101"
"01137","  3051010","20140401","HK0030510108","","Hong Kong Television Network Ltd.","","0","","0101"
"01138","  2851010","20140401","HK0028510102","","China Shipping Development Co. Ltd. - H Shares","","0","","0101"
"01139","  3094010","20140401","HK0030940107","","Victory Group Ltd.","","0","","0101"
"01140","  1022650","20140401","HK0010226500","","OP Financial Investments Ltd.","","0","","0102"
"01141","  3096010","20140401","HK0030960105","","Poly Capital Holdings Ltd.","","0","","0101"
"01142","  1020350","20140401","HK0010203500","","Siberian Mining Group Co. Ltd.","","0","","0101"
"01143","  1531850","20140401","HK0015318500","","Telefield International (Holdings) Ltd.","","0","","0101"
"01145","  1581620","20140401","HK0015816200","","Courage Marine Group Ltd.","","0","","0101"
"01146","  1639390","20140401","HK0016393900","","China Outfitters Holdings Ltd.","","0","","0101"
"01148","  1799240","20140401","HK0017992400","","Xinchen China Power Holdings Ltd.","","0","","0101"
"01149","  1028070","20140401","HK0010280700","","Anxin-China Holdings Ltd.","","0","","0101"
"01150","  1570680","20140401","HK0015706800","","Milan Station Holdings Ltd.","","0","","0101"
"01151","  1585190","20140401","HK0015851900","","Elec & Eltek International Co. Ltd.","","0","","0101"
"01152","  1625710","20140401","HK0016257100","","Fornton Group Ltd.","A","0","02981","0101"
"01155","  1117930","20140401","HK0011179300","","Centron Telecom International Holding Ltd.","","0","","0101"
"01157","  1517670","20140401","HK0015176700","","Zoomlion Heavy Industry Science and Technology Co., Ltd.-Hsh","","0","","0101"
"01159","  3097010","20140401","HK0030970104","","Sinogreen Energy International Group Ltd.","","0","","0101"
"01160","  1033000","20140401","HK0010330000","","Grand Investment International Ltd.","","0","","0102"
"01161","  1016160","20140401","HK0010161600","","Water Oasis Group Ltd.","","0","","0101"
"01163","  1005450","20140401","HK0010054500","","Dejin Resources Group Co. Ltd.","","0","","0101"
"01164","  1024540","20140401","HK0010245400","","CGN Mining Co. Ltd.","","0","","0101"
"01165","  1586460","20140401","HK0015864600","","Shunfeng Photovoltaic International Ltd.","","0","","0101"
"01166","  2983010","20140401","HK0029830103","","Solartech International Holdings Ltd.","","0","","0101"
"01168","  1000580","20140401","HK0010005800","","Sinolink Worldwide Holdings Ltd.","","0","","0101"
"01169","  3089010","20140401","HK0030890104","","Haier Electronics Group Co., Ltd.","","0","","0101"
"01170","  2841010","20140401","HK0028410105","","Kingmaker Footwear Holdings Ltd.","","0","","0101"
"01171","  1000010","20140401","HK0010000100","","Yanzhou Coal Mining Co. Ltd. - H Shares","","0","","0101"
"01172","  2942010","20140401","HK0029420103","","Midas International Holdings Ltd.","","0","","0101"
"01173","  1003100","20140401","HK0010031000","","Veeko International Holdings Ltd.","","0","","0101"
"01174","  2844010","20140401","HK0028440102","","Pacific Andes International Holdings Ltd.","","0","","0101"
"01175","  1043160","20140401","HK0010431600","","FU JI Food and Catering Services Holdings Ltd.","","0","","0101"
"01176","  2981010","20140401","HK0029810105","","Zhuguang Holdings Group Co. Ltd.","","0","","0101"
"01177","  1028600","20140401","HK0010286000","","Sino Biopharmaceutical Ltd.","","0","","0101"
"01178","  1022010","20140401","HK0010220100","","Vitop Bioenergy Holdings Ltd.","","0","","0101"
"01180","  2994010","20140401","HK0029940100","","Paradise Entertainment Ltd.","","0","","0101"
"01181","  1561400","20140401","HK0015614000","","Tang Palace (China) Holdings Ltd.","","0","","0101"
"01182","  2845010","20140401","HK0028450101","","C Y Foundation Group Ltd.","","0","","0101"
"01183","  1578200","20140401","HK0015782000","","Allied Properties (HK) Ltd. Warrants 2016","","0","","0301"
"01184","  2846010","20140401","HK0028460100","","S.A.S. Dragon Holdings Ltd.","","0","","0101"
"01185","  3055010","20140401","HK0030550104","","China Energine International (Holdings) Ltd.","","0","","0101"
"01186","  1174780","20140401","HK0011747800","","China Railway Construction Corporation Ltd. - H Shares","","0","","0101"
"01187","  1003440","20140401","HK0010034400","","Pearl River Tyre (Holdings) Ltd.","","0","","0101"
"01188","  2878010","20140401","HK0028780101","","Hybrid Kinetic Group Ltd.","","0","","0101"
"01189","  3067010","20140401","HK0030670100","","Rosedale Hotel Holdings Ltd.","","0","","0101"
"01190","  1710270","20140401","HK0017102700","","Bolina Holding Co., Ltd.","","0","","0101"
"01191","  2848010","20140401","HK0028480108","","Yueshou Environmental Holdings Ltd.","","0","","0101"
"01192","  1000750","20140401","HK0010007500","","Titan Petrochemicals Group Ltd.","","0","","0101"
"01193","  2852010","20140401","HK0028520101","","China Resources Gas Group Ltd.","","0","","0101"
"01194","  1039720","20140401","HK0010397200","","China Precious Metal Resources Holdings Co., Ltd.","","0","","0101"
"01195","  1021560","20140401","HK0010215600","","Kingwell Group Ltd.","","0","","0101"
"01196","  2995010","20140401","HK0029950109","","Cheong Ming Investments Ltd.","","0","","0101"
"01198","  1017170","20140401","HK0010171700","","Royale Furniture Holdings Ltd.","","0","","0101"
"01199","  2858010","20140401","HK0028580105","","COSCO Pacific Ltd.","","0","","0101"
"01200","  2889010","20140401","HK0028890108","","Midland Holdings Ltd.","","0","","0101"
"01201","  1000780","20140401","HK0010007800","","Kith Holdings Ltd.","","0","","0101"
"01202","  2859010","20140401","HK0028590104","","Chengdu PUTIAN Telecommunications Cable Co. Ltd. - H Shares","","0","","0101"
"01203","  2860010","20140401","HK0028600101","","Guangnan (Holdings) Ltd.","","0","","0101"
"01205","  3056010","20140401","HK0030560103","","CITIC Resources Holdings Ltd.","","0","","0101"
"01206","  1625340","20140401","HK0016253400","","Technovator International Ltd.","","0","","0101"
"01207","  1005820","20140401","HK0010058200","","SRE Group Ltd.","","0","","0101"
"01208","  2861010","20140401","HK0028610100","","MMG Ltd.","","0","","0101"
"01210","  1661720","20140401","HK0016617200","","Christine International Holdings Ltd.","","0","","0101"
"01211","  1018740","20140401","HK0010187400","","BYD Co. Ltd. - H Shares","","0","","0101"
"01212","  1033280","20140401","HK0010332800","","Lifestyle International Holdings Ltd.","","0","","0101"
"01213","  1011960","20140401","HK0010119600","","Mobicon Group Ltd.","","0","","0101"
"01215","  2993010","20140401","HK0029930101","","Kai Yuan Holdings Ltd.","","0","","0101"
"01217","  1019320","20140401","HK0010193200","","China Innovation Investment Ltd.","","0","","0102"
"01218","  2867010","20140401","HK0028670104","","Easyknit International Holdings Ltd.","","0","","0101"
"01219","  1885090","20140401","HK0018850900","","Tenwow International Holdings Ltd.","","0","","0101"
"01220","  3058010","20140401","HK0030580101","","Zhidao International (Holdings) Ltd.","","0","","0101"
"01221","  2872010","20140401","HK0028720107","","Sino Hotels (Holdings) Ltd.","","0","","0101"
"01222","  2870010","20140401","HK0028700109","","Wang On Group Ltd.","","0","","0101"
"01223","  2873010","20140401","HK0028730106","","Symphony Holdings Ltd.","","0","","0101"
"01224","  1003190","20140401","HK0010031900","","C C Land Holdings Ltd.","","0","","0101"
"01225","  1002240","20140401","HK0010022400","","Lerado Group (Holding) Co. Ltd.","","0","","0101"
"01226","  1019710","20140401","HK0010197100","","China Investment and Finance Group Ltd.","","0","","0102"
"01227","  1019800","20140401","HK0010198000","","National Investments Fund Ltd.","","0","","0102"
"01228","  1012890","20140401","HK0010128900","","Superb Summit International Group Ltd.","","0","","0101"
"01229","  2879010","20140401","HK0028790100","","Nan Nan Resources Enterprise Ltd.","","0","","0101"
"01230","  1490420","20140401","HK0014904200","","Yashili International Holdings Ltd.","","0","","0101"
"01231","  1583620","20140401","HK0015836200","","Newton Resources Ltd.","","0","","0101"
"01232","  1775850","20140401","HK0017758500","","Golden Wheel Tiandi Holdings Co. Ltd.","","0","","0101"
"01233","  1923150","20140401","HK0019231500","","Times Property Holdings Ltd.","","0","","0101"
"01234","  1334440","20140401","HK0013344400","","China Lilang Ltd.","","0","","0101"
"01235","  1615190","20140401","HK0016151900","","Travel Expert (Asia) Enterprises Ltd.","","0","","0101"
"01236","  1604140","20140401","HK0016041400","","National Agricultural Holdings Ltd.","","0","","0101"
"01237","  1707430","20140401","HK0017074300","","Merry Garden Holdings Ltd.","","0","","0101"
"01238","  1339930","20140401","HK0013399300","","Powerlong Real Estate Holdings Ltd.","","0","","0101"
"01239","  1632840","20140401","HK0016328400","","Jin Bao Bao Holdings Ltd.","","0","","0101"
"01240","  1741070","20140401","HK0017410700","","Sunley Holdings Ltd.","","0","","0101"
"01241","  1582770","20140401","HK0015827700","","Shuanghua Holdings Ltd.","","0","","0101"
"01246","  1894510","20140401","HK0018945100","","Ngai Shun Holdings Ltd.","","0","","0101"
"01247","  1940070","20140401","HK0019400700","","Miko International Holdings Ltd.","","0","","0101"
"01249","  1867880","20140401","HK0018678800","","Tonly Electronics Holdings Ltd.","","0","","0101"
"01250","  1852790","20140401","HK0018527900","","Jin Cai Holdings Co. Ltd.","","0","","0101"
"01251","  1644870","20140401","HK0016448700","","SPT Energy Group Inc.","","0","","0101"
"01252","  1643620","20140401","HK0016436200","","China Tianrui Group Cement Co. Ltd.","","0","","0101"
"01255","  1855360","20140401","HK0018553600","","S. Culture International Holdings Ltd.","","0","","0101"
"01258","  1705650","20140401","HK0017056500","","China Nonferrous Mining Corporation Ltd.","","0","","0101"
"01259","  1588220","20140401","HK0015882200","","Prince Frog International Holdings Ltd.","","0","","0101"
"01260","  1676680","20140401","HK0016766800","","Wonderful Sky Financial Group Holdings Ltd.","","0","","0101"
"01262","  1640350","20140401","HK0016403500","","Labixiaoxin Snacks Group Ltd.","","0","","0101"
"01263","  1649180","20140401","HK0016491800","","PC Partner Group Ltd.","","0","","0101"
"01265","  1623390","20140401","HK0016233900","","Tianjin Jinran Public Utilities Co. Ltd. - H Shares","","0","","0101"
"01266","  1664480","20140401","HK0016644800","","Xiwang Special Steel Co. Ltd.","","0","","0101"
"01268","  1916100","20140401","HK0019161000","","China MeiDong Auto Holdings Ltd.","","0","","0101"
"01269","  1634500","20140401","HK0016345000","","China Vehicle Components Technology Holdings Ltd.","","0","","0101"
"01270","  1828500","20140401","HK0018285000","","Langham Hospitality Inv and Langham Hospitality Inv Ltd. -SS","","0","","0104"
"01271","  1867290","20140401","HK0018672900","","Grand Ming Group Holdings Ltd.","","0","","0101"
"01273","  1890460","20140401","HK0018904600","","Hong Kong Finance Group Ltd.","","0","","0101"
"01275","  1848050","20140401","HK0018480500","","New Century Real Estate Investment Trust","","0","","0501"
"01277","  1673930","20140401","HK0016739300","","Kinetic Mines and Energy Ltd.","","0","","0101"
"01278","  1488960","20140401","HK0014889600","","China New Town Development Co. Ltd.","","0","","0101"
